,CVE_ENT,DOMINIO,SITUACION_CONYUGAL,MATERIAL_PISOS,CUARTOS_DORMIR,CUARTOS_TOTAL,FOCOS,AGUA,DRENAJE,NUM_RESIDENTES,NUM_HOGARES,BIENES_DE_VIVIENDA,PAREN,EDAD,RES_MADRE,RES_PADRE,ESCOLARIDAD,GRADO_ESCOLAR,ALFABETISMO,ASISTENCIA_ESC,PERT_INDIGENA,LENG_INDIGENA,VERIF_SITUACION_PAREJA,ENTREVISTADA_TRABAJA,PAREJA_TRABAJA,PAREJA_GANANCIAS,PAREJA_GANANCIAS_FRECUENCIA,PAREJA_APORTA_PARA_GASTO,PAREJA_CUANTO_APORTA_GASTO,LIBERTAD_USAR_DINERO,FUENTES_DE_DINERO,PROPIEDADES_DEL_HOGAR,NUM_EMBARAZOS,NACIO_VIV,NACIO_MUERT,ABORTO,ANIO_PARTO,MES_PARTO,DONDE_ATENDIO_PARTO,P10_8_abuso,P10_8_atencion,SERVICIOS_MEDICOS_AFILIADA,DONDE_CONSULTAS_PRENATALES
NUM_EMBARAZOS,0.007716267874840743,0.0005663315871443197,0.0004530652697154247,0.0018122610788616322,0.001769786209825841,0.0005946481665014547,0.0,0.001472462126575147,0.00029732408325069406,0.010109018830525285,7.07914483930372e-05,0.0037236301854736364,0.00022653263485774566,0.007050828259946196,9.920634920639327e-05,0.0011049723756905827,-2.2204460492503132e-17,0.0017414696304686617,4.247486903583564e-05,0.00015574118646468626,0.000396432111000955,0.0002690075038935147,0.0017369358669834245,9.910802775023875e-05,0.0006419400855919965,0.0,0.0007857416634725389,0.0,7.190189800443392e-06,0.0005380150077870516,0.0011185048846099389,0.001557411864646796,,0.2530369531360611,0.012218603992637744,0.18470904714710465,0.04972391335126718,0.0037661050545094053,-0.000622964745858745,0.00015574118646473069,0.00033979895228661847,0.00035395724196518596,0.005040351125584009
NACIO_VIV,0.010774458445419821,-9.910802775019434e-05,-0.00038227382132240975,0.003808579923545197,0.006484496672801909,0.0024210675350417434,0.0,0.0017556279201472735,0.00035395724196514157,0.07673793005804899,0.0028741328047571678,0.003412147812544264,0.002675916749256757,0.0040634291377601665,0.0005243764172335963,0.001865537777139914,0.0018405776582188782,0.0016423616027184007,7.07914483930594e-05,0.00028316579357212657,0.000722072773608895,0.00024069092453629092,0.0037707838479809964,0.0019821605550049528,0.0002567760342368164,0.0,0.00042161747796083394,0.00029902070718401674,0.0002898291581349355,0.001373354098824864,0.002180376610505452,0.004332436641653725,0.23330029732408325,,0.031572985983293236,0.14413138892821747,0.05450941526263627,0.005790740478550172,0.0013875123885034092,-4.2474869035769026e-05,7.07914483930594e-05,0.0014299872575392891,0.012855727028174991
NACIO_MUERT,0.0018547359478975345,-7.079144839294838e-05,0.00029732408325073846,0.00014158289678600777,0.00014158289678605217,0.0010618717258954913,0.0,0.00024069092453633535,7.079144839294838e-05,0.0007079144839303719,0.0,0.00029732408325076063,0.0005380150077871182,8.494973807164908e-05,-1.4172335600903806e-05,0.000100452034153653,0.00014158289678605217,0.00025484921421494724,0.0,0.0,0.00014158289678600777,0.0,0.005047505938242302,0.0,0.0,0.0,-2.2204460492503132e-17,0.0,2.8978061661599776e-05,0.0,0.0020954268724338253,0.0007645476426447973,0.00831091604134222,0.016097975364575957,,0.009160413422058644,0.004799660201047706,0.0006512813252159023,0.0009486054084666184,0.001911369106611982,9.910802775028315e-05,0.0,0.0008070225116805663
ABORTO,0.005564207843692515,1.415828967861188e-05,0.000254849214214925,4.2474869035769026e-05,0.00016989947614325373,0.0009202888291094169,0.0,0.0014299872575393336,0.0005946481665014547,0.003553730709330316,0.00035395724196518596,0.0008494973807164242,-8.494973807160466e-05,0.0044740195384397555,0.00021258503401364593,0.003214465092918073,0.00022653263485770126,0.0016706781820756468,0.0,9.910802775028315e-05,0.000495540138751216,0.0009769219878238643,0.000653206650831395,4.247486903581343e-05,0.00018544935805993036,0.0,0.0017056343426599784,5.980414143680335e-05,0.00010729430335276735,-0.0001274246071074181,0.00029732408325073846,-0.00024069092453629092,0.08841851904289962,0.04997876256548206,0.009259521449808883,,0.002279484638255691,0.00195384397564774,0.0004389069800367684,0.0001982160555005663,8.494973807167127e-05,0.0001274246071074625,0.005833215347585985
ANIO_PARTO,0.05177686535466521,0.0020104771343621985,-0.0001274246071074847,0.0032422483364009437,0.007857850771626795,0.006824295625088484,0.0,0.00580489876822885,0.0010477134362168572,0.018122610788616746,0.001529095285289528,0.01560243522582474,0.0026334418802209216,0.004275803482939267,0.0010487528344671482,0.006141924373968521,0.004049270848081576,0.005479258105620888,0.0006088064561801332,0.0005238567181084619,0.0031289820189720485,0.001274246071074603,0.0320813539192399,0.01027891830666854,0.0014265335235378318,1.163225230791376e-05,0.002702184745113012,0.0006877476265231719,0.00039586892905927316,0.002534333852470638,0.00913209684270142,0.007730426164519355,0.02504601444145549,0.026164519326065384,0.003213931757043764,0.0067110293076596775,,0.05264052102506016,0.0036669970267591222,-0.004261645193260622,0.0029590825428288834,0.005111142573977068,0.012884043607532213
MES_PARTO,0.1627636981452641,0.002647600169899511,0.006442021803766096,0.018731417244796766,0.011723063853886417,0.0340506866770494,0.0,0.024040775874274445,0.007475576950304363,0.07409032988814952,0.005096984284298412,0.08615319269432256,0.004757185332011948,0.022214356505734112,0.004095804988662177,0.014565544952285236,0.016678465241398842,0.025499079711170915,0.0008211808013592447,0.00134503751946764,0.01434234744442866,0.002633441880220877,0.02354513064133019,0.002633441880220877,0.005492154065620558,0.20000810093655974,0.01538903794557298,0.0034237870972565255,0.1754915392021428,0.012869885317853625,0.009075463683986951,0.04837887583179958,0.006895087073481543,0.010562084100240666,0.005040351125584075,0.0031997734673651747,0.07726178677615744,,0.005946481665014857,0.005535891264335335,0.005663315871442798,0.01775449525697297,0.031445561376185746
DONDE_ATENDIO_PARTO,0.04499504459861252,0.0015007787059323485,-1.415828967861188e-05,0.0004813818490726041,0.0006229647458586785,0.001529095285289528,0.0,0.002647600169899533,0.0004530652697153803,0.006045589692765141,0.0004530652697154025,0.005861531926943253,0.0008211808013592447,0.0013025626504318377,0.0025651927437641887,0.0026261031785892895,0.005833215347585985,0.0034263061022228535,2.831657935722376e-05,0.0002548492142149028,0.0009627636981452081,0.00021237434517906717,0.01451900237529693,-0.00011326631742887283,0.0006847360912981326,0.0,0.0012073591414334616,8.970621215520502e-05,2.642095902904984e-05,2.8316579357245963e-05,0.0008778139600736478,0.0029590825428288613,0.000608806456180111,0.001514936995610916,0.0005096984284298723,0.0014583038368965351,0.004955401387512393,0.005365991788191982,,0.0008919722497523041,0.00042474869035824536,0.08394449950445988,0.32541412997309926
P10_8_abuso,0.012968993345603886,0.005988956534050715,-0.0009769219878238643,0.00029732408325067183,0.00036811553164377563,0.0015857284440039532,0.0,0.0005663315871443197,8.494973807158246e-05,0.0018264193685402885,0.00016989947614325373,0.0011468214639671847,-0.0004105904006795447,0.002109585162112426,-0.00015589569160994187,0.00040180813661474526,0.004558969276511382,0.0003964321110010216,0.0,0.00015574118646468626,0.00016989947614323153,0.0,0.00010391923990500373,0.0005946481665014769,0.00015691868758915817,0.0,0.0,7.475517679600419e-05,0.0,0.001982160555004975,0.0005238567181084619,0.0009486054084667072,0.0004955401387512603,0.0005096984284298278,0.002024635424040788,0.0010760300155741476,0.000863655670395036,0.0032422483364009545,9.910802775021654e-05,,0.027736089480390812,0.002548492142149228,0.004941243097833769
P10_8_atencion,0.011694747274529283,0.00011326631742889504,0.000438906980036835,0.00014158289678600777,0.0006654396148945141,0.0013875123885034534,0.0,0.0003397989522866407,0.00011326631742880622,0.0015432535749681398,0.0006088064561800665,0.004389069800368151,0.0005804898768229094,0.004417386379725341,0.00028344671201818716,0.0007605654014493313,0.007390627212232759,0.00036811553164379786,0.0001415828967861188,0.0,0.00024069092453626872,-0.00014158289678605217,0.0019150831353919261,5.6633158714425315e-05,4.279600570615827e-05,0.0,0.0008240705251053582,0.00013455931823280753,0.0,0.0,0.004587285855868628,0.0011043465949313713,0.00024069092453633535,0.00016989947614325373,0.00042474869035822314,2.831657935722376e-05,0.0033130397847939918,0.0006937561942517156,-0.0002123743451791338,0.04284298456746431,,0.0006229647458587007,0.0031289820189720928
SERVICIOS_MEDICOS_AFILIADA,0.06276369814526409,0.002491858983434825,0.0010760300155741032,0.008410024069092414,0.0055075746849780225,0.01233187031006655,0.0,0.005889848506300499,0.0008919722497521931,0.009924961064703397,0.0006937561942517156,0.028259946198499232,0.0015149369956109604,0.003567888999008928,0.001062925170068052,0.003802827007246834,0.009755061588560099,0.006427863514087551,0.0005946481665015435,0.0016565198923969905,0.0030157157015431755,0.004190853744867584,0.02701900237529691,0.033894945490584714,0.0006276747503566549,3.1587739095750857e-05,0.029436565733997666,7.475517679600419e-05,0.0020606030224513015,0.005465099815942254,0.008679031572986018,0.010193968568596935,0.00709330312898202,0.0024635424040775566,0.0008494973807164463,0.001288404360753237,0.01386096559535609,0.022157723347019674,0.05104063429137753,0.00310066543961498,0.0027750247770069515,,0.04253150219453487
DONDE_CONSULTAS_PRENATALES,0.06536882344612774,0.002746708197649728,-0.0010052385671811103,0.006711029307659588,0.0028741328047571456,0.010774458445419776,0.0,0.00856576525555719,0.0010193968568596556,0.014328189154750115,0.001514936995610916,0.02555571286988536,0.0021237434517910716,0.004304120062296468,0.0036422902494331446,0.0031857645117312925,0.009457737505309339,0.00542262494690644,4.247486903583564e-05,0.0002690075038935147,0.004785501911369061,0.0014724621265751025,0.012158551068883638,0.0026617584595780563,0.0007560627674750408,0.0,0.0024722115753161634,0.0013754952530462994,0.014321377986702832,0.0077445844541979445,0.005167775732691493,0.007404785501911393,0.0025909670111850637,0.004275803482939234,0.0013450375194676845,0.003256406626079578,0.02712728302421068,0.022285147954127126,0.21362027467081973,0.0029307659634716376,0.0060739062721223425,0.08206144697720516,
